Brent,Theft and Handling,Theft/Taking of Pedal Cycles,9.0,12.0,2.0,12.0,6.0,9.0,5.0,11.0,16.0,17.0,13.0,12.0,10.0,11.0,6.0,6.0,13.0,11.0,15.0,19.0,16.0,10.0,18.0,16.0,275.0
Brent,Violence Against the Person,Assault with Injury,62.0,50.0,42.0,48.0,47.0,50.0,33.0,26.0,41.0,47.0,47.0,43.0,45.0,47.0,49.0,37.0,31.0,47.0,37.0,38.0,58.0,55.0,46.0,63.0,1089.0
Brent,Violence Against the Person,Common Assault,96.0,105.0,103.0,78.0,87.0,83.0,80.0,52.0,71.0,77.0,87.0,81.0,91.0,75.0,79.0,51.0,53.0,67.0,74.0,96.0,80.0,95.0,81.0,65.0,1907.0
Brent,Violence Against the Person,Harassment,84.0,107.0,79.0,98.0,78.0,83.0,72.0,63.0,87.0,76.0,91.0,95.0,102.0,88.0,83.0,61.0,63.0,95.0,68.0,119.0,105.0,114.0,92.0,87.0,2090.0
Brent,Violence Against the Person,Offensive Weapon,10.0,4.0,7.0,6.0,6.0,6.0,8.0,9.0,4.0,12.0,6.0,14.0,10.0,5.0,5.0,4.0,9.0,5.0,4.0,7.0,6.0,6.0,5.0,6.0,164.0
Brent,Violence Against the Person,Other Violence,9.0,3.0,7.0,6.0,6.0,7.0,3.0,3.0,5.0,7.0,6.0,3.0,7.0,11.0,10.0,2.0,5.0,12.0,4.0,11.0,4.0,6.0,9.0,9.0,155.0
Brent,Violence Against the Person,Wounding/GBH,19.0,21.0,26.0,25.0,19.0,25.0,16.0,14.0,17.0,23.0,18.0,28.0,33.0,19.0,24.0,9.0,9.0,22.0,15.0,35.0,32.0,29.0,27.0,39.0,544.0
Bromley,Burglary,Business and Community,47.0,40.0,48.0,51.0,50.0,39.0,46.0,28.0,21.0,27.0,18.0,17.0,29.0,22.0,30.0,29.0,26.0,43.0,34.0,32.0,45.0,49.0,30.0,37.0,838.0
Bromley,Burglary,Residential,9.0,8.0,3.0,6.0,12.0,5.0,2.0,4.0,4.0,2.0,4.0,2.0,6.0,3.0,6.0,1.0,8.0,5.0,3.0,9.0,2.0,2.0,1.0,2.0,109.0
Bromley,Criminal Damage,Arson,2.0,3.0,2.0,6.0,5.0,3.0,9.0,2.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,72.0
Bromley,Criminal Damage,Damage To M/V,8.0,12.0,11.0,5.0,9.0,7.0,10.0,7.0,4.0,6.0,9.0,6.0,5.0,5.0,10.0,7.0,6.0,5.0,12.0,16.0,17.0,8.0,2.0,12.0,199.0
Bromley,Criminal Damage,Damage To Other Bldg,12.0,9.0,9.0,14.0,7.0,12.0,8.0,7.0,9.0,6.0,12.0,6.0,8.0,5.0,5.0,7.0,6.0,9.0,7.0,11.0,11.0,5.0,6.0,2.0,193.0
Bromley,Criminal Damage,Criminal Damage To a Dwelling,6.0,2.0,4.0,6.0,2.0,7.0,3.0,2.0,6.0,4.0,4.0,3.0,3.0,9.0,4.0,7.0,1.0,2.0,7.0,6.0,4.0,4.0,3.0,2.0,101.0
Bromley,Criminal Damage,Other Criminal Damage,33.0,24.0,19.0,17.0,16.0,26.0,15.0,25.0,14.0,13.0,16.0,26.0,33.0,18.0,30.0,13.0,15.0,27.0,21.0,20.0,19.0,19.0,25.0,23.0,507.0
Bromley,Drugs,Drug Trafficking,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,21.0
Bromley,Drugs,Other Drug Offences,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
Bromley,Drugs,Possession Of Drugs,30.0,23.0,32.0,39.0,28.0,26.0,34.0,32.0,21.0,20.0,12.0,17.0,12.0,20.0,27.0,12.0,18.0,33.0,20.0,10.0,17.0,32.0,21.0,25.0,561.0
Bromley,Fraud or Forgery,Fraud or Forgery,2.0,2.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,27.0
Bromley,Other Notifiable Offences,Other Notifiable,3.0,7.0,4.0,9.0,8.0,5.0,1.0,4.0,5.0,8.0,11.0,11.0,9.0,11.0,4.0,7.0,8.0,4.0,6.0,12.0,11.0,6.0,2.0,14.0,170.0
Bromley,Robbery,Business Property,4.0,10.0,7.0,2.0,8.0,2.0,5.0,17.0,3.0,6.0,9.0,8.0,3.0,16.0,2.0,1.0,2.0,4.0,12.0,4.0,5.0,2.0,7.0,7.0,146.0
Bromley,Robbery,Personal Property,14.0,26.0,16.0,21.0,21.0,17.0,5.0,5.0,8.0,10.0,14.0,10.0,16.0,10.0,14.0,2.0,7.0,4.0,7.0,6.0,11.0,6.0,4.0,19.0,273.0
Bromley,Sexual Offences,Other Sexual,8.0,9.0,22.0,6.0,11.0,13.0,5.0,8.0,9.0,8.0,3.0,6.0,8.0,8.0,4.0,3.0,9.0,5.0,12.0,10.0,12.0,9.0,12.0,7.0,207.0
Bromley,Sexual Offences,Rape,3.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,3.0,5.0,3.0,0.0,0.0,4.0,50.0
Bromley,Theft and Handling,Handling Stolen Goods,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,14.0
Bromley,Theft and Handling,M/V Interference & Tampering,8.0,11.0,8.0,13.0,11.0,3.0,0.0,2.0,3.0,3.0,3.0,4.0,8.0,1.0,1.0,4.0,7.0,8.0,1.0,5.0,4.0,3.0,5.0,5.0,121.0
Bromley,Theft and Handling,Other Theft,128.0,130.0,128.0,123.0,104.0,92.0,38.0,59.0,67.0,71.0,73.0,89.0,77.0,56.0,72.0,50.0,85.0,52.0,55.0,85.0,82.0,87.0,92.0,95.0,1990.0
Bromley,Theft and Handling,Theft From M/V,73.0,33.0,31.0,57.0,37.0,17.0,10.0,17.0,22.0,16.0,15.0,24.0,43.0,23.0,15.0,8.0,22.0,19.0,17.0,35.0,28.0,17.0,15.0,22.0,616.0
Bromley,Theft and Handling,Theft From Shops,169.0,182.0,171.0,221.0,220.0,143.0,75.0,74.0,93.0,145.0,123.0,149.0,217.0,165.0,127.0,126.0,151.0,129.0,162.0,187.0,169.0,155.0,186.0,165.0,3704.0
Bromley,Theft and Handling,Theft Person,32.0,35.0,35.0,13.0,15.0,20.0,3.0,3.0,8.0,22.0,29.0,20.0,32.0,11.0,25.0,7.0,7.0,15.0,40.0,28.0,30.0,54.0,48.0,41.0,573.0
Bromley,Theft and Handling,Theft/Taking of M/V,14.0,16.0,21.0,14.0,18.0,18.0,9.0,9.0,7.0,7.0,12.0,17.0,20.0,17.0,9.0,16.0,11.0,10.0,17.0,9.0,14.0,5.0,18.0,20.0,328.0
Bromley,Theft and Handling,Theft/Taking of Pedal Cycles,8.0,8.0,7.0,3.0,3.0,4.0,5.0,5.0,7.0,11.0,10.0,8.0,8.0,13.0,2.0,4.0,3.0,9.0,5.0,2.0,12.0,7.0,17.0,11.0,172.0
Bromley,Violence Against the Person,Assault with Injury,35.0,57.0,34.0,38.0,27.0,40.0,15.0,28.0,29.0,34.0,37.0,35.0,44.0,39.0,30.0,19.0,24.0,21.0,38.0,44.0,32.0,37.0,41.0,47.0,825.0
Bromley,Violence Against the Person,Common Assault,62.0,65.0,59.0,56.0,60.0,52.0,43.0,36.0,29.0,40.0,53.0,54.0,52.0,44.0,48.0,23.0,32.0,43.0,46.0,55.0,58.0,50.0,47.0,43.0,1150.0
Bromley,Violence Against the Person,Harassment,77.0,65.0,79.0,67.0,54.0,54.0,41.0,48.0,69.0,61.0,71.0,70.0,70.0,68.0,59.0,47.0,38.0,54.0,92.0,55.0,73.0,111.0,61.0,85.0,1569.0
Bromley,Violence Against the Person,Offensive Weapon,4.0,8.0,2.0,7.0,4.0,7.0,2.0,0.0,5.0,6.0,4.0,4.0,5.0,11.0,3.0,3.0,1.0,11.0,5.0,3.0,5.0,5.0,4.0,4.0,113.0
Bromley,Violence Against the Person,Other Violence,5.0,6.0,5.0,6.0,3.0,2.0,2.0,3.0,3.0,2.0,7.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,5.0,5.0,7.0,1.0,4.0,80.0
Bromley,Violence Against the Person,Wounding/GBH,14.0,25.0,11.0,14.0,17.0,14.0,3.0,13.0,7.0,18.0,16.0,10.0,13.0,9.0,12.0,6.0,4.0,10.0,10.0,13.0,10.0,14.0,22.0,13.0,298.0
Camden,Burglary,Business and Community,138.0,103.0,90.0,119.0,99.0,95.0,53.0,42.0,57.0,64.0,73.0,76.0,98.0,65.0,43.0,50.0,53.0,42.0,49.0,51.0,55.0,48.0,57.0,41.0,1661.0
Camden,Burglary,Residential,17.0,17.0,12.0,18.0,5.0,11.0,7.0,12.0,8.0,8.0,10.0,5.0,7.0,9.0,13.0,13.0,18.0,9.0,13.0,9.0,13.0,6.0,9.0,11.0,260.0
Camden,Criminal Damage,Arson,2.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,2.0,0.0,5.0,1.0,1.0,1.0,5.0,6.0,0.0,1.0,55.0
Camden,Criminal Damage,Damage To M/V,8.0,16.0,33.0,7.0,8.0,15.0,8.0,5.0,9.0,14.0,8.0,9.0,4.0,4.0,6.0,7.0,11.0,3.0,9.0,18.0,11.0,18.0,8.0,12.0,251.0
Camden,Criminal Damage,Damage To Other Bldg,10.0,11.0,85.0,23.0,12.0,13.0,15.0,11.0,13.0,11.0,11.0,12.0,17.0,18.0,8.0,7.0,14.0,13.0,13.0,16.0,17.0,17.0,16.0,5.0,388.0
Camden,Criminal Damage,Criminal Damage To a Dwelling,4.0,3.0,0.0,5.0,1.0,5.0,3.0,5.0,6.0,1.0,2.0,1.0,6.0,2.0,8.0,2.0,3.0,6.0,2.0,3.0,4.0,4.0,5.0,2.0,83.0
Camden,Criminal Damage,Other Criminal Damage,31.0,27.0,27.0,27.0,31.0,28.0,14.0,28.0,21.0,26.0,30.0,35.0,31.0,36.0,26.0,33.0,23.0,36.0,38.0,29.0,49.0,37.0,37.0,34.0,734.0
Camden,Drugs,Drug Trafficking,1.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,6.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,37.0
Camden,Drugs,Other Drug Offences,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,18.0
Camden,Drugs,Possession Of Drugs,40.0,52.0,67.0,72.0,56.0,45.0,41.0,63.0,17.0,42.0,51.0,32.0,42.0,37.0,36.0,34.0,42.0,22.0,33.0,15.0,23.0,24.0,24.0,21.0,931.0
Camden,Fraud or Forgery,Fraud or Forgery,4.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,30.0
Camden,Other Notifiable Offences,Other Notifiable,14.0,13.0,12.0,9.0,10.0,6.0,4.0,9.0,7.0,6.0,8.0,12.0,11.0,11.0,9.0,11.0,5.0,20.0,4.0,15.0,12.0,17.0,9.0,14.0,248.0
Camden,Robbery,Business Property,19.0,7.0,19.0,9.0,16.0,15.0,6.0,3.0,6.0,4.0,5.0,10.0,3.0,4.0,7.0,1.0,1.0,7.0,16.0,11.0,8.0,3.0,3.0,3.0,186.0
Camden,Robbery,Personal Property,90.0,63.0,77.0,48.0,88.0,52.0,17.0,18.0,21.0,47.0,47.0,45.0,40.0,36.0,29.0,25.0,22.0,27.0,27.0,46.0,30.0,42.0,53.0,41.0,1031.0
Camden,Sexual Offences,Other Sexual,7.0,30.0,19.0,13.0,18.0,21.0,6.0,10.0,9.0,5.0,11.0,11.0,9.0,15.0,9.0,6.0,6.0,15.0,10.0,11.0,13.0,28.0,21.0,13.0,316.0
Camden,Sexual Offences,Rape,11.0,6.0,8.0,5.0,5.0,2.0,1.0,1.0,7.0,3.0,5.0,10.0,3.0,4.0,5.0,3.0,8.0,3.0,5.0,5.0,10.0,1.0,5.0,8.0,124.0
Camden,Theft and Handling,Handling Stolen Goods,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,28.0
Camden,Theft and Handling,M/V Interference & Tampering,11.0,9.0,8.0,14.0,5.0,8.0,7.0,5.0,8.0,7.0,3.0,17.0,8.0,6.0,1.0,2.0,3.0,4.0,3.0,5.0,5.0,6.0,6.0,5.0,156.0
Camden,Theft and Handling,Other Theft,683.0,649.0,580.0,557.0,685.0,332.0,68.0,68.0,58.0,161.0,223.0,254.0,292.0,119.0,146.0,68.0,62.0,85.0,98.0,158.0,251.0,236.0,261.0,295.0,6389.0
Camden,Theft and Handling,Theft From M/V,71.0,71.0,55.0,65.0,51.0,42.0,30.0,26.0,39.0,49.0,45.0,68.0,50.0,29.0,31.0,19.0,31.0,40.0,18.0,44.0,45.0,37.0,61.0,55.0,1072.0
Camden,Theft and Handling,Theft From Shops,128.0,139.0,119.0,136.0,148.0,101.0,53.0,55.0,61.0,100.0,106.0,111.0,116.0,91.0,107.0,61.0,71.0,98.0,107.0,120.0,100.0,106.0,122.0,75.0,2431.0
Camden,Theft and Handling,Theft Person,283.0,276.0,245.0,236.0,291.0,202.0,22.0,33.0,55.0,77.0,119.0,127.0,150.0,135.0,123.0,78.0,54.0,93.0,122.0,152.0,112.0,145.0,142.0,123.0,3395.0
Camden,Theft and Handling,Theft/Taking of M/V,15.0,9.0,4.0,11.0,11.0,9.0,5.0,9.0,5.0,7.0,9.0,9.0,6.0,6.0,0.0,4.0,9.0,5.0,7.0,11.0,9.0,8.0,8.0,18.0,194.0
Camden,Theft and Handling,Theft/Taking of Pedal Cycles,79.0,58.0,26.0,55.0,54.0,56.0,39.0,57.0,61.0,75.0,93.0,75.0,83.0,70.0,45.0,32.0,37.0,47.0,60.0,60.0,57.0,62.0,60.0,59.0,1400.0
Camden,Violence Against the Person,Assault with Injury,60.0,57.0,61.0,52.0,54.0,64.0,21.0,33.0,43.0,57.0,61.0,45.0,50.0,32.0,28.0,27.0,23.0,36.0,30.0,36.0,75.0,47.0,55.0,54.0,1101.0
Camden,Violence Against the Person,Common Assault,97.0,100.0,101.0,101.0,100.0,110.0,48.0,74.0,64.0,72.0,92.0,75.0,95.0,65.0,59.0,39.0,48.0,61.0,75.0,71.0,91.0,79.0,94.0,78.0,1889.0
Camden,Violence Against the Person,Harassment,123.0,103.0,103.0,101.0,114.0,103.0,65.0,58.0,73.0,95.0,106.0,86.0,123.0,93.0,69.0,65.0,75.0,93.0,96.0,106.0,109.0,138.0,104.0,137.0,2338.0
Camden,Violence Against the Person,Offensive Weapon,8.0,10.0,7.0,16.0,6.0,3.0,2.0,2.0,11.0,3.0,4.0,8.0,5.0,7.0,8.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,5.0,5.0,129.0
Camden,Violence Against the Person,Other Violence,6.0,9.0,4.0,8.0,7.0,2.0,1.0,7.0,3.0,7.0,2.0,1.0,1.0,3.0,8.0,9.0,2.0,10.0,0.0,4.0,7.0,4.0,6.0,7.0,118.0
Camden,Violence Against the Person,Wounding/GBH,36.0,30.0,35.0,29.0,32.0,27.0,9.0,9.0,14.0,18.0,25.0,20.0,19.0,16.0,13.0,14.0,9.0,11.0,11.0,16.0,25.0,34.0,26.0,24.0,502.0
Croydon,Burglary,Business and Community,51.0,46.0,45.0,73.0,39.0,60.0,41.0,35.0,41.0,51.0,43.0,39.0,52.0,40.0,34.0,30.0,42.0,38.0,41.0,50.0,49.0,46.0,54.0,41.0,1081.0
Croydon,Burglary,Residential,8.0,11.0,4.0,9.0,5.0,10.0,9.0,13.0,6.0,6.0,14.0,5.0,12.0,10.0,7.0,8.0,4.0,5.0,3.0,6.0,10.0,12.0,4.0,11.0,192.0
Croydon,Criminal Damage,Arson,0.0,2.0,6.0,2.0,3.0,3.0,4.0,2.0,5.0,3.0,2.0,5.0,3.0,0.0,1.0,0.0,2.0,4.0,6.0,3.0,5.0,1.0,1.0,2.0,65.0
Croydon,Criminal Damage,Damage To M/V,12.0,6.0,5.0,14.0,19.0,20.0,8.0,11.0,5.0,11.0,23.0,23.0,17.0,10.0,18.0,21.0,11.0,18.0,13.0,15.0,9.0,18.0,15.0,18.0,340.0
Croydon,Criminal Damage,Damage To Other Bldg,11.0,12.0,15.0,17.0,8.0,13.0,9.0,7.0,12.0,15.0,5.0,19.0,15.0,8.0,7.0,10.0,7.0,13.0,11.0,5.0,13.0,7.0,12.0,11.0,262.0
Croydon,Criminal Damage,Criminal Damage To a Dwelling,0.0,10.0,10.0,11.0,3.0,4.0,6.0,6.0,9.0,7.0,8.0,11.0,9.0,5.0,6.0,7.0,8.0,9.0,7.0,3.0,10.0,10.0,11.0,8.0,178.0
Croydon,Criminal Damage,Other Criminal Damage,25.0,31.0,25.0,22.0,29.0,22.0,23.0,16.0,25.0,30.0,34.0,22.0,29.0,21.0,35.0,28.0,28.0,32.0,20.0,34.0,32.0,40.0,36.0,24.0,663.0
Croydon,Drugs,Drug Trafficking,2.0,3.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,42.0
Croydon,Drugs,Other Drug Offences,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0
Croydon,Drugs,Possession Of Drugs,59.0,56.0,47.0,62.0,67.0,66.0,59.0,57.0,45.0,43.0,46.0,49.0,37.0,70.0,31.0,37.0,44.0,47.0,50.0,41.0,33.0,31.0,48.0,32.0,1157.0
Croydon,Fraud or Forgery,Fraud or Forgery,1.0,1.0,1.0,5.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,37.0
Croydon,Other Notifiable Offences,Other Notifiable,7.0,9.0,11.0,7.0,22.0,13.0,11.0,7.0,11.0,14.0,18.0,14.0,9.0,12.0,9.0,11.0,7.0,16.0,14.0,14.0,13.0,7.0,12.0,10.0,278.0
Croydon,Robbery,Business Property,6.0,10.0,6.0,9.0,7.0,16.0,12.0,2.0,10.0,6.0,11.0,5.0,12.0,8.0,7.0,9.0,3.0,11.0,6.0,5.0,9.0,5.0,6.0,12.0,193.0
Croydon,Robbery,Personal Property,29.0,27.0,35.0,47.0,25.0,32.0,4.0,20.0,16.0,25.0,23.0,20.0,26.0,23.0,30.0,28.0,16.0,16.0,16.0,20.0,24.0,13.0,25.0,24.0,564.0
Croydon,Sexual Offences,Other Sexual,17.0,18.0,13.0,17.0,10.0,7.0,7.0,4.0,12.0,15.0,12.0,9.0,12.0,15.0,5.0,10.0,5.0,16.0,9.0,14.0,12.0,14.0,9.0,11.0,273.0
Croydon,Sexual Offences,Rape,6.0,7.0,6.0,7.0,6.0,4.0,4.0,4.0,1.0,11.0,6.0,6.0,6.0,18.0,2.0,7.0,5.0,11.0,2.0,2.0,4.0,4.0,8.0,5.0,142.0
Croydon,Theft and Handling,Handling Stolen Goods,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,23.0
Croydon,Theft and Handling,M/V Interference & Tampering,21.0,11.0,5.0,10.0,16.0,6.0,4.0,7.0,5.0,6.0,6.0,5.0,6.0,4.0,7.0,8.0,7.0,3.0,2.0,4.0,8.0,8.0,7.0,7.0,173.0
Croydon,Theft and Handling,Other Theft,155.0,134.0,136.0,138.0,149.0,144.0,79.0,52.0,87.0,104.0,94.0,113.0,112.0,90.0,94.0,55.0,90.0,64.0,116.0,120.0,154.0,162.0,144.0,146.0,2732.0
Croydon,Theft and Handling,Theft From M/V,66.0,66.0,67.0,68.0,61.0,53.0,22.0,42.0,37.0,76.0,31.0,36.0,61.0,42.0,34.0,34.0,34.0,23.0,19.0,10.0,31.0,27.0,34.0,27.0,1001.0
Croydon,Theft and Handling,Theft From Shops,156.0,187.0,105.0,116.0,166.0,102.0,67.0,63.0,80.0,96.0,117.0,99.0,128.0,100.0,111.0,108.0,105.0,110.0,118.0,106.0,108.0,124.0,110.0,95.0,2677.0
Croydon,Theft and Handling,Theft Person,23.0,24.0,24.0,24.0,19.0,31.0,6.0,7.0,9.0,16.0,9.0,21.0,24.0,22.0,17.0,5.0,9.0,9.0,19.0,30.0,19.0,37.0,28.0,23.0,455.0
Croydon,Theft and Handling,Theft/Taking of M/V,22.0,20.0,19.0,23.0,24.0,18.0,14.0,20.0,19.0,18.0,22.0,15.0,23.0,17.0,19.0,15.0,12.0,19.0,17.0,11.0,23.0,18.0,18.0,13.0,439.0
Croydon,Theft and Handling,Theft/Taking of Pedal Cycles,11.0,7.0,7.0,9.0,4.0,4.0,3.0,7.0,12.0,10.0,12.0,12.0,20.0,9.0,7.0,6.0,6.0,6.0,7.0,6.0,3.0,9.0,4.0,8.0,189.0
Croydon,Violence Against the Person,Assault with Injury,51.0,67.0,45.0,46.0,46.0,54.0,25.0,31.0,23.0,34.0,49.0,58.0,43.0,30.0,31.0,37.0,26.0,48.0,47.0,52.0,41.0,44.0,50.0,38.0,1016.0
Croydon,Violence Against the Person,Common Assault,82.0,86.0,71.0,77.0,72.0,85.0,64.0,45.0,57.0,77.0,83.0,59.0,78.0,64.0,65.0,42.0,47.0,57.0,72.0,68.0,89.0,55.0,71.0,75.0,1641.0
Croydon,Violence Against the Person,Harassment,122.0,87.0,72.0,76.0,113.0,89.0,41.0,55.0,99.0,93.0,87.0,80.0,101.0,75.0,61.0,73.0,53.0,91.0,95.0,114.0,118.0,94.0,84.0,84.0,2057.0
Croydon,Violence Against the Person,Offensive Weapon,15.0,8.0,9.0,17.0,8.0,13.0,9.0,13.0,8.0,10.0,8.0,15.0,8.0,13.0,8.0,4.0,5.0,9.0,11.0,9.0,5.0,10.0,11.0,4.0,230.0
Croydon,Violence Against the Person,Other Violence,7.0,13.0,7.0,3.0,4.0,9.0,6.0,7.0,3.0,10.0,11.0,13.0,6.0,7.0,3.0,6.0,6.0,7.0,4.0,9.0,22.0,11.0,4.0,6.0,184.0
Croydon,Violence Against the Person,Wounding/GBH,24.0,25.0,29.0,29.0,24.0,27.0,20.0,19.0,19.0,32.0,21.0,29.0,23.0,20.0,13.0,15.0,19.0,24.0,18.0,17.0,28.0,22.0,25.0,24.0,546.0
Ealing,Burglary,Business and Community,50.0,37.0,59.0,40.0,42.0,31.0,36.0,26.0,17.0,35.0,41.0,42.0,39.0,35.0,28.0,63.0,75.0,59.0,44.0,31.0,38.0,33.0,36.0,46.0,983.0
Ealing,Burglary,Residential,10.0,11.0,20.0,10.0,7.0,10.0,9.0,7.0,11.0,6.0,9.0,11.0,7.0,9.0,6.0,10.0,5.0,4.0,3.0,10.0,4.0,4.0,6.0,3.0,192.0
Ealing,Criminal Damage,Arson,4.0,0.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,0.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0
Ealing,Criminal Damage,Damage To M/V,17.0,19.0,11.0,20.0,9.0,17.0,13.0,10.0,19.0,15.0,17.0,13.0,13.0,12.0,14.0,12.0,10.0,16.0,21.0,14.0,17.0,14.0,13.0,17.0,353.0
Ealing,Criminal Damage,Damage To Other Bldg,13.0,18.0,10.0,10.0,15.0,13.0,8.0,15.0,9.0,18.0,7.0,7.0,12.0,4.0,8.0,4.0,14.0,5.0,12.0,18.0,13.0,7.0,6.0,3.0,249.0
Ealing,Criminal Damage,Criminal Damage To a Dwelling,1.0,3.0,3.0,9.0,2.0,7.0,6.0,1.0,3.0,0.0,4.0,6.0,4.0,1.0,4.0,5.0,1.0,4.0,3.0,3.0,7.0,5.0,2.0,2.0,86.0
Ealing,Criminal Damage,Other Criminal Damage,18.0,25.0,31.0,36.0,26.0,34.0,17.0,11.0,24.0,27.0,30.0,27.0,32.0,12.0,27.0,12.0,30.0,33.0,26.0,33.0,39.0,27.0,19.0,43.0,639.0
Ealing,Drugs,Drug Trafficking,2.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,8.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,0.0,5.0,0.0,4.0,2.0,66.0
Ealing,Drugs,Other Drug Offences,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Ealing,Drugs,Possession Of Drugs,35.0,28.0,22.0,39.0,39.0,32.0,53.0,54.0,48.0,43.0,23.0,27.0,29.0,43.0,29.0,36.0,21.0,38.0,25.0,16.0,31.0,21.0,28.0,29.0,789.0
Ealing,Fraud or Forgery,Fraud or Forgery,2.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,35.0
Ealing,Other Notifiable Offences,Other Notifiable,7.0,17.0,9.0,20.0,4.0,12.0,4.0,12.0,7.0,11.0,13.0,12.0,3.0,13.0,8.0,12.0,7.0,12.0,9.0,18.0,16.0,13.0,8.0,11.0,258.0
Ealing,Robbery,Business Property,4.0,11.0,8.0,7.0,7.0,3.0,5.0,2.0,5.0,7.0,9.0,3.0,9.0,7.0,7.0,5.0,4.0,4.0,0.0,5.0,6.0,3.0,5.0,4.0,130.0
Ealing,Robbery,Personal Property,30.0,39.0,45.0,28.0,30.0,19.0,9.0,15.0,17.0,29.0,25.0,28.0,35.0,29.0,19.0,12.0,10.0,11.0,17.0,22.0,22.0,15.0,19.0,22.0,547.0
Ealing,Sexual Offences,Other Sexual,7.0,19.0,7.0,7.0,14.0,20.0,7.0,6.0,11.0,11.0,8.0,13.0,7.0,16.0,16.0,9.0,3.0,10.0,8.0,17.0,16.0,17.0,16.0,18.0,283.0
Ealing,Sexual Offences,Rape,0.0,4.0,2.0,9.0,8.0,3.0,2.0,0.0,3.0,3.0,1.0,4.0,3.0,6.0,3.0,4.0,2.0,5.0,0.0,4.0,1.0,5.0,2.0,0.0,74.0
Ealing,Theft and Handling,Handling Stolen Goods,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,18.0
Ealing,Theft and Handling,M/V Interference & Tampering,13.0,8.0,13.0,10.0,9.0,8.0,4.0,3.0,8.0,5.0,7.0,9.0,8.0,5.0,3.0,4.0,3.0,9.0,9.0,6.0,4.0,3.0,9.0,7.0,167.0
